"","variable","value"
"1052","uncleaned",44
"1053","uncleaned",43
"1054","uncleaned",44
"1055","uncleaned",43
"1056","uncleaned",43
"1057","uncleaned",44
"1058","uncleaned",44
"1059","uncleaned",43
"1060","uncleaned",44
"1061","uncleaned",42
"1062","uncleaned",43
"1063","uncleaned",44
"1064","uncleaned",44
"1065","uncleaned",43
"1066","uncleaned",44
"1067","uncleaned",43
"1068","uncleaned",44
"1069","uncleaned",42
"1070","uncleaned",43
"1071","uncleaned",44
"1072","uncleaned",43
"1073","uncleaned",43
"1074","uncleaned",44
"1075","uncleaned",43
"1076","uncleaned",43
"1077","uncleaned",43
"1078","uncleaned",44
"1079","uncleaned",44
"1080","uncleaned",43
"1081","uncleaned",44
"1082","uncleaned",43
"1083","uncleaned",44
"1084","uncleaned",43
"1085","uncleaned",43
"1086","uncleaned",44
"1087","uncleaned",44
"1088","uncleaned",43
"1089","uncleaned",43
"1090","uncleaned",44
"1091","uncleaned",43
"1092","uncleaned",43
"1093","uncleaned",44
"1094","uncleaned",43
"1095","uncleaned",43
"1096","uncleaned",44
"1097","uncleaned",44
"1098","uncleaned",43
"1099","uncleaned",43
"1100","uncleaned",43
"1101","uncleaned",43
"1102","uncleaned",43
"1103","uncleaned",43
"1104","uncleaned",44
"1105","uncleaned",43
"1106","uncleaned",43
"1107","uncleaned",43
"1108","uncleaned",44
"1109","uncleaned",43
"1110","uncleaned",43
"1111","uncleaned",43
"1112","uncleaned",44
"1113","uncleaned",44
"1114","uncleaned",43
"1115","uncleaned",43
"1116","uncleaned",44
"1117","uncleaned",43
"1118","uncleaned",43
"1119","uncleaned",43
"1120","uncleaned",43
"1121","uncleaned",43
"1122","uncleaned",43
"1123","uncleaned",43
"1124","uncleaned",43
"1125","uncleaned",44
"1126","uncleaned",43
"1127","uncleaned",43
"1128","uncleaned",44
"1129","uncleaned",43
"1130","uncleaned",43
"1131","uncleaned",44
"1132","uncleaned",43
"1133","uncleaned",44
"1134","uncleaned",44
"1135","uncleaned",43
"1136","uncleaned",43
"1137","uncleaned",44
"1138","uncleaned",44
"1139","uncleaned",42
"1140","uncleaned",44
"1141","uncleaned",43
"1142","uncleaned",43
"1143","uncleaned",43
"1144","uncleaned",43
"1145","uncleaned",43
"1146","uncleaned",43
"1147","uncleaned",43
"1148","uncleaned",43
"1149","uncleaned",43
"1150","uncleaned",43
"1151","uncleaned",43
"1152","uncleaned",44
"1153","uncleaned",44
"1154","uncleaned",43
"1155","uncleaned",43
"1156","uncleaned",43
"1157","uncleaned",43
"1158","uncleaned",43
"1159","uncleaned",43
"1160","uncleaned",43
"1161","uncleaned",44
"1162","uncleaned",44
"1163","uncleaned",44
"1164","uncleaned",44
"1165","uncleaned",43
"1166","uncleaned",43
"1167","uncleaned",43
"1168","uncleaned",44
"1169","uncleaned",43
"1170","uncleaned",44
"1171","uncleaned",44
"1172","uncleaned",43
"1173","uncleaned",43
"1174","uncleaned",44
"1175","uncleaned",43
"1176","uncleaned",43
"1177","uncleaned",43
"1178","uncleaned",44
"1179","uncleaned",43
"1180","uncleaned",44
"1181","uncleaned",43
"1182","uncleaned",43
"1183","uncleaned",43
"1184","uncleaned",43
"1185","uncleaned",44
"1186","uncleaned",44
"1187","uncleaned",43
