,variable,value
712,uncleaned,0.716413513
713,uncleaned,0.741133276
714,uncleaned,0.513183084
715,uncleaned,0.748243272
716,uncleaned,0.738966272
717,uncleaned,0.658515228
718,uncleaned,0.538486693
719,uncleaned,0.676688822
720,uncleaned,0.593381004
721,uncleaned,0.638554967
722,uncleaned,0.72902212
723,uncleaned,0.774185858
724,uncleaned,0.60050518
725,uncleaned,0.594464311
726,uncleaned,0.517558662
727,uncleaned,0.613564667
728,uncleaned,0.785367227
729,uncleaned,0.544320898
730,uncleaned,0.608070342
731,uncleaned,0.777745229
732,uncleaned,0.661542346
733,uncleaned,0.733096337
734,uncleaned,0.512680683
735,uncleaned,0.799523284
736,uncleaned,0.761334096
737,uncleaned,0.791901146
738,uncleaned,0.594745123
739,uncleaned,0.696649764
740,uncleaned,0.445852802
741,uncleaned,0.712876403
742,uncleaned,0.575147961
743,uncleaned,0.578439115
744,uncleaned,0.738748658
745,uncleaned,0.896277241
746,uncleaned,0.714449792
747,uncleaned,0.563963322
748,uncleaned,0.578867017
749,uncleaned,0.650300194
750,uncleaned,0.689062366
751,uncleaned,0.754971979
752,uncleaned,0.565685597
753,uncleaned,0.679778104
754,uncleaned,0.474859263
755,uncleaned,0.612573347
756,uncleaned,0.606168897
757,uncleaned,0.662147573
758,uncleaned,0.689769302
759,uncleaned,0.649250215
760,uncleaned,0.615682204
761,uncleaned,0.708559724
762,uncleaned,0.594064791
763,uncleaned,0.57646387
764,uncleaned,0.5425732
765,uncleaned,0.748272036
766,uncleaned,0.627781597
767,uncleaned,0.779198534
768,uncleaned,0.690787105
769,uncleaned,0.703466597
770,uncleaned,0.701921816
771,uncleaned,0.708183518
772,uncleaned,0.600210642
773,uncleaned,0.750323478
774,uncleaned,0.688535676
775,uncleaned,0.555301788
776,uncleaned,0.730411665
777,uncleaned,0.679184723
778,uncleaned,0.467524535
779,uncleaned,0.689696471
780,uncleaned,0.57160232
781,uncleaned,0.592813323
782,uncleaned,0.603566746
783,uncleaned,0.554793565
784,uncleaned,0.785748706
785,uncleaned,0.573773831
786,uncleaned,0.604222572
787,uncleaned,0.701172415
788,uncleaned,0.638242002
789,uncleaned,0.50456751
790,uncleaned,0.619464239
791,uncleaned,0.78440081
792,uncleaned,0.731717121
793,uncleaned,0.796858681
794,uncleaned,0.693078812
795,uncleaned,0.834592863
796,uncleaned,0.71045082
797,uncleaned,0.599228212
798,uncleaned,0.729218107
799,uncleaned,0.658308954
800,uncleaned,0.704562357
801,uncleaned,0.546036612
802,uncleaned,0.613394599
803,uncleaned,0.632526871
804,uncleaned,0.568715251
805,uncleaned,0.539842998
806,uncleaned,0.713536487
807,uncleaned,0.804729682
808,uncleaned,0.650717201
809,uncleaned,0.574059178
810,uncleaned,0.747397326
811,uncleaned,0.766723815
812,uncleaned,0.617742855
813,uncleaned,0.585465401
814,uncleaned,0.827011465
815,uncleaned,0.606976845
816,uncleaned,0.593398823
817,uncleaned,0.83001952
818,uncleaned,0.772377772
819,uncleaned,0.604135698
820,uncleaned,0.660870371
821,uncleaned,0.611326887
822,uncleaned,0.657802117
823,uncleaned,0.547815439
824,uncleaned,0.514970557
825,uncleaned,0.65286056
826,uncleaned,0.723412919
827,uncleaned,0.680792586
828,uncleaned,0.752420163
829,uncleaned,0.642203925
830,uncleaned,0.610053957
831,uncleaned,0.684994137
832,uncleaned,0.545923662
833,uncleaned,0.533408374
834,uncleaned,0.655896603
835,uncleaned,0.801217128
836,uncleaned,0.701448993
837,uncleaned,0.634359802
838,uncleaned,0.63898705
839,uncleaned,0.676918955
840,uncleaned,0.690219511
841,uncleaned,0.463853095
842,uncleaned,0.726137206
843,uncleaned,0.614897974
844,uncleaned,0.612713247
845,uncleaned,0.851533963
846,uncleaned,0.654718024
847,uncleaned,0.476378941
848,uncleaned,0.67953271
849,uncleaned,0.598130673
850,uncleaned,0.626607212
851,uncleaned,0.504257145
852,uncleaned,0.729732019
853,uncleaned,0.636260468
854,uncleaned,0.548205903
855,uncleaned,0.71843467
856,uncleaned,0.783402064
857,uncleaned,0.761249324
858,uncleaned,0.615541904
859,uncleaned,0.63288952
860,uncleaned,0.543185255
861,uncleaned,0.618562926
862,uncleaned,0.451825413
863,uncleaned,0.585621983
864,uncleaned,0.535490126
865,uncleaned,0.892398225
866,uncleaned,0.762779032
867,uncleaned,0.882956112
868,uncleaned,0.665721469
869,uncleaned,0.628091491
870,uncleaned,0.662075383
871,uncleaned,0.563308389
872,uncleaned,0.747365477
873,uncleaned,0.654993927
874,uncleaned,0.695699889
875,uncleaned,0.408150744
876,uncleaned,0.875501034
877,uncleaned,0.629614102
878,uncleaned,0.626937281
879,uncleaned,0.488262872
880,uncleaned,0.698889114
881,uncleaned,0.541673704
882,uncleaned,0.672355755
883,uncleaned,0.463104778
884,uncleaned,0.530421943
885,uncleaned,0.557739295
886,uncleaned,0.624121217
887,uncleaned,0.636553811
888,uncleaned,0.715994439
889,uncleaned,0.85384259
890,uncleaned,0.696632212
891,uncleaned,0.75358387
892,uncleaned,0.581119248
893,uncleaned,0.738545721
894,uncleaned,0.569690547
895,uncleaned,0.706972287
896,uncleaned,0.625684173
897,uncleaned,0.779099558
898,uncleaned,0.53835003
899,uncleaned,0.751691946
900,uncleaned,0.497007546
901,uncleaned,0.544543411
902,uncleaned,0.748052137
903,uncleaned,0.811849413
904,uncleaned,0.843773929
905,uncleaned,0.792958393
906,uncleaned,0.648125399
907,uncleaned,0.611913317
908,uncleaned,0.543665902
909,uncleaned,0.72871928
910,uncleaned,0.723350945
911,uncleaned,0.728386782
912,uncleaned,0.604156206
913,uncleaned,0.73967774
914,uncleaned,0.663240744
915,uncleaned,0.688286846
916,uncleaned,0.766513406
917,uncleaned,0.531285678
918,uncleaned,0.648195779
919,uncleaned,0.685411472
920,uncleaned,0.64338019
921,uncleaned,0.592297504
922,uncleaned,0.648740904
923,uncleaned,0.744966526
924,uncleaned,0.694987553
925,uncleaned,0.684653255
926,uncleaned,0.509567469
927,uncleaned,0.536506915
928,uncleaned,0.835161029
929,uncleaned,0.652300481
930,uncleaned,0.641551894
931,uncleaned,0.58715038
932,uncleaned,0.72003305
933,uncleaned,0.751842908
934,uncleaned,0.700031569
935,uncleaned,0.663206409
936,uncleaned,0.49681186
937,uncleaned,0.606817269
938,uncleaned,0.726567798
939,uncleaned,0.51447508
940,uncleaned,0.647011139
941,uncleaned,0.825210195
942,uncleaned,0.816970885
943,uncleaned,0.736614217
944,uncleaned,0.831921078
945,uncleaned,0.48644877
946,uncleaned,0.673496207
947,uncleaned,0.734802578
948,uncleaned,0.61433106
949,uncleaned,0.599208038
950,uncleaned,0.486569144
951,uncleaned,0.736550645
952,uncleaned,0.629677078
953,uncleaned,0.589261685
954,uncleaned,0.594454371
955,uncleaned,0.624246168
956,uncleaned,0.629472042
957,uncleaned,0.555436314
958,uncleaned,0.588913603
959,uncleaned,0.634661429
960,uncleaned,0.673319084
961,uncleaned,0.665349798
962,uncleaned,0.637727119
963,uncleaned,0.951408017
964,uncleaned,0.765539267
965,uncleaned,0.652415098
966,uncleaned,0.607932308
967,uncleaned,0.629977704
968,uncleaned,0.647435848
969,uncleaned,0.414377726
970,uncleaned,0.523166327
971,uncleaned,0.670104316
972,uncleaned,0.50758102
973,uncleaned,0.525249717
974,uncleaned,0.611663617
975,uncleaned,0.706356402
976,uncleaned,0.484243384
977,uncleaned,0.714851931
978,uncleaned,0.573050379
979,uncleaned,0.555547395
980,uncleaned,0.666854646
981,uncleaned,0.598423827
982,uncleaned,0.655892644
983,uncleaned,0.554198485
984,uncleaned,0.709457809
985,uncleaned,0.882228124
986,uncleaned,0.620351205
987,uncleaned,0.600179894
988,uncleaned,0.809642734
989,uncleaned,0.847318045
990,uncleaned,0.739910496
991,uncleaned,0.53983545
992,uncleaned,0.697372339
993,uncleaned,0.694372359
994,uncleaned,0.757423401
995,uncleaned,0.675162223
996,uncleaned,0.66731285
997,uncleaned,0.680356295
998,uncleaned,0.656698368
