"","variable","value"
"740","diff1",-0.024
"741","diff1",0.048
"742","diff1",-0.021
"743","diff1",0.043
"744","diff1",0.038
"745","diff1",0.042
"746","diff1",0.054
"747","diff1",0.021
"748","diff1",-0.022
"749","diff1",0.037
"750","diff1",0.0580000000000001
"751","diff1",0.048
"752","diff1",0.0790000000000001
"753","diff1",0.016
"754","diff1",0.038
"755","diff1",-0.005
"756","diff1",0.01
"757","diff1",0.0640000000000001
"758","diff1",-0.0750000000000001
"759","diff1",0.004
"760","diff1",-0.00700000000000001
"761","diff1",-0.002
"762","diff1",0.157
"763","diff1",0.015
"764","diff1",0.0860000000000001
"765","diff1",0.0780000000000001
"766","diff1",-0.012
"767","diff1",0.0840000000000001
"768","diff1",0.099
"769","diff1",0.078
"770","diff1",0.034
"771","diff1",-0.00900000000000001
"772","diff1",-0.001
"773","diff1",0.027
"774","diff1",-0.00600000000000001
"775","diff1",0.00900000000000001
"776","diff1",0.025
"777","diff1",-0.027
"778","diff1",0.034
"779","diff1",-0.016
"780","diff1",0.036
"781","diff1",0.012
"782","diff1",0.029
"783","diff1",-0.027
"784","diff1",0.0620000000000001
"785","diff1",0.032
"786","diff1",0.054
"787","diff1",0.056
"788","diff1",0.074
"789","diff1",0.027
"790","diff1",0.048
"791","diff1",0.001
"792","diff1",0.043
"793","diff1",0.0590000000000001
"794","diff1",0.016
"795","diff1",0.002
"796","diff1",0.048
"797","diff1",0.049
"798","diff1",0.002
"799","diff1",0.00900000000000001
"800","diff1",0.14
"801","diff1",0.039
"802","diff1",0.035
"803","diff1",-0.014
"804","diff1",0.0760000000000001
"805","diff1",-0.005
"806","diff1",0.00900000000000001
"807","diff1",0.053
"808","diff1",0.029
"809","diff1",-0.0259999999999999
"810","diff1",0.039
"811","diff1",0.031
"812","diff1",0.053
"813","diff1",0.014
"814","diff1",-0.036
"815","diff1",-0.002
"816","diff1",-0.004
"817","diff1",0.013
"818","diff1",0.024
"819","diff1",0.036
"820","diff1",-0.016
"821","diff1",0.012
"822","diff1",0.0740000000000001
"823","diff1",-0.025
"824","diff1",0.047
"825","diff1",0.0660000000000001
"826","diff1",-0.013
"827","diff1",0.017
"828","diff1",0.04
"829","diff1",0.0580000000000001
"830","diff1",-0.041
"831","diff1",0.018
"832","diff1",0.00600000000000001
"833","diff1",0.034
"834","diff1",0.0499999999999999
"835","diff1",-0.019
"836","diff1",0.0640000000000001
"837","diff1",0.105
"838","diff1",0.022
"839","diff1",-0.005
"840","diff1",0
"841","diff1",0.00600000000000001
"842","diff1",0.002
"843","diff1",0.036
"844","diff1",0.0680000000000001
"845","diff1",-0.00600000000000001
"846","diff1",0.002
"847","diff1",0.022
"848","diff1",0.0880000000000001
"849","diff1",-0.023
"850","diff1",0.028
"851","diff1",-0.003
"852","diff1",0.032
"853","diff1",0.01
"854","diff1",0.0570000000000001
"855","diff1",0.0570000000000001
"856","diff1",0.028
"857","diff1",-0.02
"858","diff1",0.035
"859","diff1",0.013
"860","diff1",0.032
"861","diff1",0.023
"862","diff1",0.015
"863","diff1",-0.05
"864","diff1",0.00800000000000001
"865","diff1",-0.042
"866","diff1",0.026
"867","diff1",0.024
"868","diff1",0.00900000000000001
"869","diff1",0.012
"870","diff1",-0.026
"871","diff1",-0.00700000000000001
"872","diff1",0.0680000000000001
"873","diff1",0.052
"874","diff1",-0.00800000000000001
"875","diff1",0.056
